Syndrome_id,Is_Wood,Is_Fire,Is_Earth,Is_Metal,Is_Water,Is_Reproductive,hot,cold,internal,external,yin,yang,excess,deficiency
SMSY00124,0.014285714285714285,0.07142857142857142,0.6714285714285714,0.22857142857142856,0.0,0.0,0.02857142857142857,0.014285714285714285,0.9428571428571428,0.04285714285714286,0.18571428571428572,0.04285714285714286,0.22857142857142856,0.07142857142857142
SMSY00125,0.014285714285714285,0.07142857142857142,0.6714285714285714,0.22857142857142856,0.0,0.0,0.02857142857142857,0.014285714285714285,0.9428571428571428,0.04285714285714286,0.18571428571428572,0.04285714285714286,0.22857142857142856,0.07142857142857142
SMSY00126,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.42857142857142855,0.07142857142857142,0.0,0.0
SMSY00127,0.05,0.15,0.8,0.15,0.0,0.0,0.05,0.05,1.0,0.05,0.0,0.05,0.65,0.05
SMSY00128,0.171875,0.25,0.046875,0.015625,0.21875,0.09375,0.078125,0.03125,0.609375,0.203125,0.0625,0.09375,0.046875,0.09375
SMSY00129,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SMSY00130,0.171875,0.25,0.046875,0.015625,0.21875,0.09375,0.078125,0.03125,0.609375,0.203125,0.0625,0.09375,0.046875,0.09375
SMSY00131,0.16417910447761194,0.23880597014925373,0.04477611940298507,0.014925373134328358,0.208955223880597,0.11940298507462686,0.07462686567164178,0.029850746268656716,0.582089552238806,0.19402985074626866,0.05970149253731343,0.08955223880597014,0.04477611940298507,0.08955223880597014
SMSY00132,0.0,0.05,0.05,0.0,0.1,0.75,0.05,0.2,0.5,0.05,0.15,0.05,0.05,0.05
SMSY00133,0.0625,0.0625,0.8125,0.09375,0.0,0.0,0.03125,0.0625,0.9375,0.03125,0.03125,0.03125,0.28125,0.0625
SMSY00134,0.07462686567164178,0.31343283582089554,0.22388059701492538,0.19402985074626866,0.05970149253731343,0.29850746268656714,0.08955223880597014,0.04477611940298507,0.6865671641791045,0.11940298507462686,0.11940298507462686,0.08955223880597014,0.07462686567164178,0.11940298507462686
SMSY00135,0.4696969696969697,0.06060606060606061,0.06060606060606061,0.18181818181818182,0.030303030303030304,0.015151515151515152,0.16666666666666666,0.0,0.7575757575757576,0.16666666666666666,0.030303030303030304,0.12121212121212122,0.07575757575757576,0.030303030303030304
