TCM_symptom_id,Syndrome_id
SMTS01687,SMSY00120
SMTS01689,SMSY00120
SMTS01690,SMSY00120
SMTS01706,SMSY00120
SMTS01709,SMSY00120
SMTS01717,SMSY00120
SMTS01745,SMSY00120
SMTS01748,SMSY00120
SMTS01750,SMSY00120
SMTS01767,SMSY00120
SMTS01773,SMSY00120
SMTS01800,SMSY00120
SMTS01886,SMSY00120
SMTS01888,SMSY00120
SMTS01896,SMSY00120
SMTS01897,SMSY00120
SMTS01911,SMSY00120
SMTS01918,SMSY00120
SMTS01970,SMSY00120
SMTS02026,SMSY00120
SMTS02044,SMSY00120
SMTS02045,SMSY00120
SMTS02061,SMSY00120
SMTS02107,SMSY00120
SMTS02112,SMSY00120
SMTS02114,SMSY00120
SMTS02141,SMSY00120
SMTS02201,SMSY00120
SMTS02283,SMSY00120
SMTS02284,SMSY00120
SMTS02285,SMSY00120
SMTS02297,SMSY00120
SMTS02361,SMSY00120
SMTS00011,SMSY00121
SMTS00014,SMSY00121
SMTS00021,SMSY00121
SMTS00022,SMSY00121
SMTS00036,SMSY00121
SMTS00037,SMSY00121
SMTS00039,SMSY00121
SMTS00040,SMSY00121
SMTS00077,SMSY00121
SMTS00078,SMSY00121
SMTS00079,SMSY00121
SMTS00080,SMSY00121
SMTS00081,SMSY00121
SMTS00084,SMSY00121
SMTS00085,SMSY00121
SMTS00087,SMSY00121
SMTS00139,SMSY00121
SMTS00142,SMSY00121
SMTS00185,SMSY00121
SMTS00190,SMSY00121
SMTS00191,SMSY00121
SMTS00192,SMSY00121
SMTS00193,SMSY00121
SMTS00194,SMSY00121
SMTS00195,SMSY00121
SMTS00196,SMSY00121
SMTS00269,SMSY00121
SMTS00273,SMSY00121
SMTS00280,SMSY00121
SMTS00281,SMSY00121
SMTS00291,SMSY00121
SMTS00326,SMSY00121
SMTS00327,SMSY00121
SMTS00347,SMSY00121
SMTS00349,SMSY00121
SMTS00356,SMSY00121
SMTS00363,SMSY00121
SMTS00373,SMSY00121
SMTS00407,SMSY00121
SMTS00412,SMSY00121
SMTS00413,SMSY00121
SMTS00464,SMSY00121
SMTS00466,SMSY00121
SMTS00467,SMSY00121
SMTS00468,SMSY00121
SMTS00493,SMSY00121
SMTS00544,SMSY00121
SMTS00569,SMSY00121
SMTS00599,SMSY00121
SMTS00601,SMSY00121
SMTS00608,SMSY00121
SMTS00621,SMSY00121
SMTS00622,SMSY00121
SMTS00644,SMSY00121
SMTS00654,SMSY00121
SMTS00679,SMSY00121
SMTS00714,SMSY00121
SMTS00745,SMSY00121
SMTS00773,SMSY00121
SMTS00778,SMSY00121
SMTS00779,SMSY00121
SMTS00877,SMSY00121
SMTS00881,SMSY00121
SMTS00887,SMSY00121
SMTS00900,SMSY00121
SMTS00901,SMSY00121
SMTS00907,SMSY00121
SMTS00919,SMSY00121
SMTS00920,SMSY00121
SMTS00921,SMSY00121
SMTS00927,SMSY00121
SMTS00937,SMSY00121
SMTS00949,SMSY00121
SMTS00950,SMSY00121
SMTS00951,SMSY00121
SMTS00963,SMSY00121
SMTS01014,SMSY00121
SMTS01015,SMSY00121
SMTS01047,SMSY00121
SMTS01094,SMSY00121
SMTS01095,SMSY00121
SMTS01115,SMSY00121
SMTS01116,SMSY00121
SMTS01117,SMSY00121
SMTS01118,SMSY00121
SMTS01119,SMSY00121
SMTS01121,SMSY00121
SMTS01125,SMSY00121
SMTS01169,SMSY00121
SMTS01212,SMSY00121
SMTS01213,SMSY00121
SMTS01231,SMSY00121
SMTS01254,SMSY00121
SMTS01256,SMSY00121
SMTS01257,SMSY00121
SMTS01312,SMSY00121
SMTS01323,SMSY00121
SMTS01329,SMSY00121
SMTS01350,SMSY00121
SMTS01361,SMSY00121
SMTS01363,SMSY00121
SMTS01365,SMSY00121
SMTS01366,SMSY00121
SMTS01392,SMSY00121
SMTS01397,SMSY00121
SMTS01398,SMSY00121
SMTS01400,SMSY00121
SMTS01405,SMSY00121
SMTS01411,SMSY00121
SMTS01451,SMSY00121
SMTS01453,SMSY00121
SMTS01460,SMSY00121
SMTS01463,SMSY00121
SMTS01503,SMSY00121
SMTS01517,SMSY00121
SMTS01520,SMSY00121
SMTS01521,SMSY00121
SMTS01545,SMSY00121
SMTS01587,SMSY00121
SMTS01604,SMSY00121
SMTS01607,SMSY00121
SMTS01608,SMSY00121
SMTS01609,SMSY00121
SMTS01610,SMSY00121
SMTS01611,SMSY00121
SMTS01664,SMSY00121
SMTS01668,SMSY00121
SMTS01676,SMSY00121
SMTS01677,SMSY00121
SMTS01678,SMSY00121
SMTS01679,SMSY00121
SMTS01680,SMSY00121
SMTS01681,SMSY00121
SMTS01683,SMSY00121
SMTS01684,SMSY00121
SMTS01687,SMSY00121
SMTS01689,SMSY00121
SMTS01690,SMSY00121
SMTS01706,SMSY00121
SMTS01709,SMSY00121
SMTS01717,SMSY00121
SMTS01745,SMSY00121
SMTS01748,SMSY00121
SMTS01750,SMSY00121
SMTS01767,SMSY00121
SMTS01773,SMSY00121
SMTS01800,SMSY00121
SMTS01886,SMSY00121
SMTS01888,SMSY00121
SMTS01896,SMSY00121
SMTS01897,SMSY00121
SMTS01911,SMSY00121
SMTS01914,SMSY00121
SMTS01918,SMSY00121
SMTS01970,SMSY00121
SMTS02026,SMSY00121
SMTS02044,SMSY00121
SMTS02045,SMSY00121
SMTS02061,SMSY00121
SMTS02107,SMSY00121
SMTS02112,SMSY00121
SMTS02114,SMSY00121
SMTS02141,SMSY00121
SMTS02201,SMSY00121
SMTS02283,SMSY00121
SMTS02284,SMSY00121
SMTS02285,SMSY00121
SMTS02297,SMSY00121
SMTS02361,SMSY00121
SMTS00011,SMSY00122
SMTS00014,SMSY00122
SMTS00021,SMSY00122
SMTS00022,SMSY00122
SMTS00036,SMSY00122
SMTS00037,SMSY00122
SMTS00039,SMSY00122
SMTS00040,SMSY00122
SMTS00077,SMSY00122
SMTS00078,SMSY00122
SMTS00079,SMSY00122
SMTS00080,SMSY00122
SMTS00081,SMSY00122
SMTS00084,SMSY00122
SMTS00085,SMSY00122
SMTS00087,SMSY00122
SMTS00139,SMSY00122
SMTS00142,SMSY00122
SMTS00185,SMSY00122
SMTS00190,SMSY00122
SMTS00191,SMSY00122
SMTS00192,SMSY00122
SMTS00193,SMSY00122
SMTS00194,SMSY00122
SMTS00195,SMSY00122
SMTS00196,SMSY00122
SMTS00269,SMSY00122
SMTS00273,SMSY00122
SMTS00280,SMSY00122
SMTS00281,SMSY00122
SMTS00291,SMSY00122
SMTS00326,SMSY00122
SMTS00327,SMSY00122
SMTS00347,SMSY00122
SMTS00349,SMSY00122
SMTS00356,SMSY00122
SMTS00363,SMSY00122
SMTS00373,SMSY00122
SMTS00407,SMSY00122
SMTS00412,SMSY00122
SMTS00413,SMSY00122
SMTS00464,SMSY00122
SMTS00466,SMSY00122
SMTS00467,SMSY00122
SMTS00468,SMSY00122
SMTS00493,SMSY00122
SMTS00512,SMSY00122
SMTS00513,SMSY00122
SMTS00515,SMSY00122
SMTS00516,SMSY00122
SMTS00517,SMSY00122
SMTS00518,SMSY00122
SMTS00544,SMSY00122
SMTS00569,SMSY00122
SMTS00599,SMSY00122
SMTS00601,SMSY00122
SMTS00608,SMSY00122
SMTS00621,SMSY00122
SMTS00622,SMSY00122
SMTS00654,SMSY00122
SMTS00679,SMSY00122
SMTS00712,SMSY00122
SMTS00714,SMSY00122
SMTS00745,SMSY00122
SMTS00773,SMSY00122
SMTS00778,SMSY00122
SMTS00779,SMSY00122
SMTS00780,SMSY00122
SMTS00781,SMSY00122
SMTS00784,SMSY00122
SMTS00801,SMSY00122
SMTS00816,SMSY00122
SMTS00817,SMSY00122
SMTS00831,SMSY00122
SMTS00863,SMSY00122
SMTS00877,SMSY00122
SMTS00881,SMSY00122
SMTS00887,SMSY00122
SMTS00900,SMSY00122
SMTS00901,SMSY00122
SMTS00907,SMSY00122
SMTS00919,SMSY00122
SMTS00920,SMSY00122
SMTS00921,SMSY00122
SMTS00927,SMSY00122
SMTS00937,SMSY00122
SMTS00949,SMSY00122
SMTS00950,SMSY00122
SMTS00951,SMSY00122
SMTS00963,SMSY00122
SMTS01014,SMSY00122
SMTS01015,SMSY00122
SMTS01022,SMSY00122
SMTS01047,SMSY00122
SMTS01094,SMSY00122
SMTS01095,SMSY00122
SMTS01115,SMSY00122
SMTS01116,SMSY00122
SMTS01117,SMSY00122
SMTS01118,SMSY00122
SMTS01119,SMSY00122
SMTS01121,SMSY00122
SMTS01125,SMSY00122
SMTS01169,SMSY00122
SMTS01212,SMSY00122
SMTS01213,SMSY00122
SMTS01231,SMSY00122
SMTS01254,SMSY00122
SMTS01256,SMSY00122
SMTS01257,SMSY00122
SMTS01312,SMSY00122
SMTS01323,SMSY00122
SMTS01329,SMSY00122
SMTS01350,SMSY00122
SMTS01361,SMSY00122
SMTS01363,SMSY00122
SMTS01365,SMSY00122
SMTS01366,SMSY00122
SMTS01392,SMSY00122
SMTS01397,SMSY00122
SMTS01398,SMSY00122
SMTS01400,SMSY00122
SMTS01405,SMSY00122
SMTS01411,SMSY00122
SMTS01451,SMSY00122
SMTS01453,SMSY00122
SMTS01460,SMSY00122
SMTS01463,SMSY00122
SMTS01502,SMSY00122
SMTS01503,SMSY00122
SMTS01517,SMSY00122
SMTS01520,SMSY00122
SMTS01521,SMSY00122
SMTS01545,SMSY00122
SMTS01587,SMSY00122
SMTS01604,SMSY00122
SMTS01607,SMSY00122
SMTS01608,SMSY00122
SMTS01609,SMSY00122
SMTS01610,SMSY00122
SMTS01611,SMSY00122
SMTS01664,SMSY00122
SMTS01668,SMSY00122
SMTS01676,SMSY00122
SMTS01677,SMSY00122
SMTS01678,SMSY00122
SMTS01679,SMSY00122
SMTS01680,SMSY00122
SMTS01681,SMSY00122
SMTS01683,SMSY00122
SMTS01684,SMSY00122
SMTS01687,SMSY00122
SMTS01689,SMSY00122
SMTS01690,SMSY00122
SMTS01706,SMSY00122
SMTS01709,SMSY00122
SMTS01717,SMSY00122
SMTS01745,SMSY00122
SMTS01748,SMSY00122
SMTS01750,SMSY00122
SMTS01767,SMSY00122
SMTS01773,SMSY00122
SMTS01800,SMSY00122
SMTS01886,SMSY00122
SMTS01888,SMSY00122
SMTS01896,SMSY00122
SMTS01897,SMSY00122
SMTS01911,SMSY00122
SMTS01918,SMSY00122
SMTS01970,SMSY00122
SMTS02026,SMSY00122
SMTS02044,SMSY00122
SMTS02045,SMSY00122
SMTS02061,SMSY00122
SMTS02107,SMSY00122
SMTS02112,SMSY00122
SMTS02114,SMSY00122
SMTS02141,SMSY00122
SMTS02201,SMSY00122
SMTS02283,SMSY00122
SMTS02284,SMSY00122
SMTS02285,SMSY00122
SMTS02297,SMSY00122
SMTS02361,SMSY00122
SMTS00011,SMSY00123
SMTS00014,SMSY00123
SMTS00021,SMSY00123
SMTS00022,SMSY00123
SMTS00036,SMSY00123
SMTS00077,SMSY00123
SMTS00078,SMSY00123
SMTS00079,SMSY00123
SMTS00080,SMSY00123
SMTS00081,SMSY00123
SMTS00084,SMSY00123
SMTS00085,SMSY00123
SMTS00087,SMSY00123
SMTS00139,SMSY00123
SMTS00142,SMSY00123
SMTS00185,SMSY00123
SMTS00190,SMSY00123
SMTS00191,SMSY00123
SMTS00192,SMSY00123
SMTS00193,SMSY00123
SMTS00194,SMSY00123
SMTS00195,SMSY00123
SMTS00196,SMSY00123
SMTS00269,SMSY00123
SMTS00273,SMSY00123
SMTS00280,SMSY00123
SMTS00281,SMSY00123
SMTS00291,SMSY00123
SMTS00326,SMSY00123
SMTS00327,SMSY00123
SMTS00347,SMSY00123
SMTS00356,SMSY00123
SMTS00363,SMSY00123
SMTS00373,SMSY00123
SMTS00407,SMSY00123
SMTS00464,SMSY00123
SMTS00466,SMSY00123
SMTS00467,SMSY00123
SMTS00468,SMSY00123
SMTS00493,SMSY00123
SMTS00569,SMSY00123
SMTS00601,SMSY00123
SMTS00621,SMSY00123
SMTS00622,SMSY00123
SMTS00644,SMSY00123
SMTS00654,SMSY00123
SMTS00679,SMSY00123
SMTS00714,SMSY00123
SMTS00745,SMSY00123
SMTS00773,SMSY00123
SMTS00778,SMSY00123
SMTS00779,SMSY00123
SMTS00881,SMSY00123
SMTS00900,SMSY00123
SMTS00901,SMSY00123
SMTS00907,SMSY00123
SMTS00919,SMSY00123
SMTS00920,SMSY00123
SMTS00921,SMSY00123
SMTS00927,SMSY00123
SMTS00963,SMSY00123
SMTS01014,SMSY00123
SMTS01015,SMSY00123
SMTS01047,SMSY00123
SMTS01094,SMSY00123
SMTS01095,SMSY00123
SMTS01115,SMSY00123
SMTS01116,SMSY00123
SMTS01117,SMSY00123
SMTS01118,SMSY00123
SMTS01119,SMSY00123
SMTS01121,SMSY00123
SMTS01125,SMSY00123
SMTS01169,SMSY00123
SMTS01212,SMSY00123
SMTS01213,SMSY00123
SMTS01231,SMSY00123
SMTS01254,SMSY00123
SMTS01256,SMSY00123
SMTS01257,SMSY00123
SMTS01312,SMSY00123
SMTS01323,SMSY00123
SMTS01329,SMSY00123
SMTS01350,SMSY00123
SMTS01361,SMSY00123
SMTS01363,SMSY00123
SMTS01365,SMSY00123
SMTS01366,SMSY00123
SMTS01392,SMSY00123
SMTS01397,SMSY00123
SMTS01398,SMSY00123
SMTS01400,SMSY00123
SMTS01451,SMSY00123
SMTS01453,SMSY00123
SMTS01460,SMSY00123
SMTS01463,SMSY00123
SMTS01503,SMSY00123
SMTS01517,SMSY00123
SMTS01520,SMSY00123
SMTS01521,SMSY00123
SMTS01545,SMSY00123
SMTS01587,SMSY00123
SMTS01604,SMSY00123
SMTS01607,SMSY00123
SMTS01608,SMSY00123
SMTS01609,SMSY00123
SMTS01610,SMSY00123
SMTS01611,SMSY00123
SMTS01664,SMSY00123
SMTS01668,SMSY00123
SMTS01676,SMSY00123
SMTS01677,SMSY00123
SMTS01678,SMSY00123
SMTS01679,SMSY00123
SMTS01680,SMSY00123
SMTS01681,SMSY00123
SMTS01683,SMSY00123
SMTS01684,SMSY00123
SMTS01687,SMSY00123
SMTS01689,SMSY00123
SMTS01690,SMSY00123
SMTS01706,SMSY00123
SMTS01709,SMSY00123
SMTS01717,SMSY00123
SMTS01745,SMSY00123
SMTS01748,SMSY00123
SMTS01750,SMSY00123
SMTS01767,SMSY00123
SMTS01773,SMSY00123
SMTS01800,SMSY00123
SMTS01814,SMSY00123
SMTS01886,SMSY00123
SMTS01888,SMSY00123
SMTS01911,SMSY00123
SMTS01914,SMSY00123
SMTS01918,SMSY00123
SMTS02026,SMSY00123
SMTS02044,SMSY00123
SMTS02045,SMSY00123
SMTS02107,SMSY00123
SMTS02112,SMSY00123
SMTS02114,SMSY00123
SMTS02201,SMSY00123
SMTS02283,SMSY00123
SMTS02284,SMSY00123
SMTS02285,SMSY00123
SMTS02361,SMSY00123
SMTS00046,SMSY00124
SMTS00047,SMSY00124
SMTS00049,SMSY00124
SMTS00060,SMSY00124
SMTS00061,SMSY00124
SMTS00062,SMSY00124
SMTS00065,SMSY00124
SMTS00149,SMSY00124
SMTS00161,SMSY00124
SMTS00163,SMSY00124
SMTS00164,SMSY00124
SMTS00165,SMSY00124
SMTS00166,SMSY00124
SMTS00167,SMSY00124
SMTS00168,SMSY00124
SMTS00169,SMSY00124
SMTS00170,SMSY00124
SMTS00250,SMSY00124
SMTS00285,SMSY00124
SMTS00286,SMSY00124
SMTS00293,SMSY00124
SMTS00295,SMSY00124
SMTS00434,SMSY00124
SMTS00755,SMSY00124
SMTS00757,SMSY00124
SMTS00759,SMSY00124
SMTS00800,SMSY00124
SMTS00896,SMSY00124
SMTS00986,SMSY00124
SMTS00987,SMSY00124
SMTS00988,SMSY00124
SMTS00989,SMSY00124
SMTS00990,SMSY00124
SMTS00991,SMSY00124
SMTS00992,SMSY00124
SMTS00993,SMSY00124
SMTS00994,SMSY00124
SMTS00995,SMSY00124
SMTS00996,SMSY00124
SMTS00997,SMSY00124
SMTS00999,SMSY00124
SMTS01157,SMSY00124
SMTS01178,SMSY00124
SMTS01180,SMSY00124
SMTS01185,SMSY00124
SMTS01187,SMSY00124
SMTS01208,SMSY00124
SMTS01209,SMSY00124
SMTS01216,SMSY00124
SMTS01217,SMSY00124
SMTS01218,SMSY00124
SMTS01222,SMSY00124
SMTS01223,SMSY00124
SMTS01226,SMSY00124
SMTS01295,SMSY00124
SMTS01370,SMSY00124
SMTS01373,SMSY00124
SMTS01395,SMSY00124
SMTS01581,SMSY00124
SMTS01583,SMSY00124
SMTS01584,SMSY00124
SMTS01585,SMSY00124
SMTS01641,SMSY00124
SMTS01642,SMSY00124
SMTS01762,SMSY00124
SMTS01789,SMSY00124
SMTS01790,SMSY00124
SMTS01947,SMSY00124
SMTS02213,SMSY00124
SMTS02233,SMSY00124
SMTS00046,SMSY00125
SMTS00047,SMSY00125
SMTS00049,SMSY00125
SMTS00060,SMSY00125
SMTS00061,SMSY00125
SMTS00062,SMSY00125
SMTS00065,SMSY00125
SMTS00149,SMSY00125
SMTS00161,SMSY00125
SMTS00163,SMSY00125
SMTS00164,SMSY00125
SMTS00165,SMSY00125
SMTS00166,SMSY00125
SMTS00167,SMSY00125
SMTS00168,SMSY00125
SMTS00169,SMSY00125
SMTS00170,SMSY00125
SMTS00250,SMSY00125
SMTS00285,SMSY00125
SMTS00286,SMSY00125
SMTS00293,SMSY00125
SMTS00295,SMSY00125
SMTS00434,SMSY00125
SMTS00755,SMSY00125
SMTS00757,SMSY00125
SMTS00759,SMSY00125
SMTS00800,SMSY00125
SMTS00896,SMSY00125
SMTS00986,SMSY00125
SMTS00987,SMSY00125
SMTS00988,SMSY00125
SMTS00989,SMSY00125
SMTS00990,SMSY00125
SMTS00991,SMSY00125
SMTS00992,SMSY00125
SMTS00993,SMSY00125
SMTS00994,SMSY00125
SMTS00995,SMSY00125
SMTS00996,SMSY00125
SMTS00997,SMSY00125
SMTS00999,SMSY00125
SMTS01157,SMSY00125
SMTS01178,SMSY00125
SMTS01180,SMSY00125
SMTS01185,SMSY00125
SMTS01187,SMSY00125
SMTS01208,SMSY00125
SMTS01209,SMSY00125
SMTS01216,SMSY00125
SMTS01217,SMSY00125
SMTS01218,SMSY00125
SMTS01222,SMSY00125
SMTS01223,SMSY00125
SMTS01226,SMSY00125
SMTS01295,SMSY00125
SMTS01370,SMSY00125
SMTS01373,SMSY00125
SMTS01395,SMSY00125
SMTS01581,SMSY00125
SMTS01583,SMSY00125
SMTS01584,SMSY00125
SMTS01585,SMSY00125
SMTS01641,SMSY00125
SMTS01642,SMSY00125
SMTS01762,SMSY00125
SMTS01789,SMSY00125
SMTS01790,SMSY00125
SMTS01947,SMSY00125
SMTS02213,SMSY00125
SMTS02233,SMSY00125
SMTS00046,SMSY00126
SMTS00047,SMSY00126
SMTS00049,SMSY00126
SMTS00149,SMSY00126
SMTS00161,SMSY00126
SMTS00163,SMSY00126
SMTS00164,SMSY00126
SMTS00165,SMSY00126
SMTS00166,SMSY00126
SMTS00167,SMSY00126
SMTS00168,SMSY00126
SMTS00169,SMSY00126
SMTS00170,SMSY00126
SMTS01762,SMSY00126
SMTS00285,SMSY00127
SMTS00286,SMSY00127
SMTS00293,SMSY00127
SMTS00295,SMSY00127
SMTS00434,SMSY00127
SMTS00988,SMSY00127
SMTS01178,SMSY00127
SMTS01208,SMSY00127
SMTS01209,SMSY00127
SMTS01216,SMSY00127
SMTS01217,SMSY00127
SMTS01218,SMSY00127
SMTS01222,SMSY00127
SMTS01223,SMSY00127
SMTS01226,SMSY00127
SMTS01370,SMSY00127
SMTS01373,SMSY00127
SMTS01395,SMSY00127
SMTS01641,SMSY00127
SMTS02233,SMSY00127
SMTS00036,SMSY00128
SMTS00137,SMSY00128
SMTS00138,SMSY00128
SMTS00211,SMSY00128
SMTS00224,SMSY00128
SMTS00226,SMSY00128
SMTS00462,SMSY00128
SMTS00470,SMSY00128
SMTS00482,SMSY00128
SMTS00491,SMSY00128
SMTS00499,SMSY00128
SMTS00500,SMSY00128
SMTS00501,SMSY00128
SMTS00502,SMSY00128
SMTS00503,SMSY00128
SMTS00660,SMSY00128
SMTS00661,SMSY00128
SMTS00662,SMSY00128
SMTS00663,SMSY00128
SMTS00666,SMSY00128
SMTS00673,SMSY00128
SMTS00674,SMSY00128
SMTS00680,SMSY00128
SMTS00682,SMSY00128
SMTS00970,SMSY00128
SMTS00971,SMSY00128
SMTS00972,SMSY00128
SMTS01140,SMSY00128
SMTS01142,SMSY00128
SMTS01153,SMSY00128
SMTS01154,SMSY00128
SMTS01155,SMSY00128
SMTS01235,SMSY00128
SMTS01237,SMSY00128
SMTS01250,SMSY00128
SMTS01251,SMSY00128
SMTS01333,SMSY00128
SMTS01334,SMSY00128
SMTS01335,SMSY00128
SMTS01345,SMSY00128
SMTS01504,SMSY00128
SMTS01522,SMSY00128
SMTS01531,SMSY00128
SMTS01533,SMSY00128
SMTS01540,SMSY00128
SMTS01552,SMSY00128
SMTS01562,SMSY00128
SMTS01567,SMSY00128
SMTS01616,SMSY00128
SMTS01621,SMSY00128
SMTS01766,SMSY00128
SMTS01822,SMSY00128
SMTS01880,SMSY00128
SMTS01882,SMSY00128
SMTS01883,SMSY00128
SMTS01898,SMSY00128
SMTS02104,SMSY00128
SMTS02117,SMSY00128
SMTS02118,SMSY00128
SMTS02125,SMSY00128
SMTS02147,SMSY00128
SMTS02149,SMSY00128
SMTS02229,SMSY00128
SMTS02231,SMSY00128
SMTS00064,SMSY00129
SMTS00036,SMSY00130
SMTS00137,SMSY00130
SMTS00138,SMSY00130
SMTS00211,SMSY00130
SMTS00224,SMSY00130
SMTS00226,SMSY00130
SMTS00462,SMSY00130
SMTS00470,SMSY00130
SMTS00482,SMSY00130
SMTS00491,SMSY00130
SMTS00499,SMSY00130
SMTS00500,SMSY00130
SMTS00501,SMSY00130
SMTS00502,SMSY00130
SMTS00503,SMSY00130
SMTS00660,SMSY00130
SMTS00661,SMSY00130
SMTS00662,SMSY00130
SMTS00663,SMSY00130
SMTS00666,SMSY00130
SMTS00673,SMSY00130
SMTS00674,SMSY00130
SMTS00680,SMSY00130
SMTS00682,SMSY00130
SMTS00970,SMSY00130
SMTS00971,SMSY00130
SMTS00972,SMSY00130
SMTS01140,SMSY00130
SMTS01142,SMSY00130
SMTS01153,SMSY00130
SMTS01154,SMSY00130
SMTS01155,SMSY00130
SMTS01235,SMSY00130
SMTS01237,SMSY00130
SMTS01250,SMSY00130
SMTS01251,SMSY00130
SMTS01333,SMSY00130
SMTS01334,SMSY00130
SMTS01335,SMSY00130
SMTS01345,SMSY00130
SMTS01504,SMSY00130
SMTS01522,SMSY00130
SMTS01531,SMSY00130
SMTS01533,SMSY00130
SMTS01540,SMSY00130
SMTS01552,SMSY00130
SMTS01562,SMSY00130
SMTS01567,SMSY00130
SMTS01616,SMSY00130
SMTS01621,SMSY00130
SMTS01766,SMSY00130
SMTS01822,SMSY00130
SMTS01880,SMSY00130
SMTS01882,SMSY00130
SMTS01883,SMSY00130
SMTS01898,SMSY00130
SMTS02104,SMSY00130
SMTS02117,SMSY00130
SMTS02118,SMSY00130
SMTS02125,SMSY00130
SMTS02147,SMSY00130
SMTS02149,SMSY00130
SMTS02229,SMSY00130
SMTS02231,SMSY00130
SMTS00036,SMSY00131
SMTS00137,SMSY00131
SMTS00138,SMSY00131
SMTS00211,SMSY00131
SMTS00224,SMSY00131
SMTS00226,SMSY00131
SMTS00462,SMSY00131
SMTS00470,SMSY00131
SMTS00482,SMSY00131
SMTS00491,SMSY00131
SMTS00499,SMSY00131
SMTS00500,SMSY00131
SMTS00501,SMSY00131
SMTS00502,SMSY00131
SMTS00503,SMSY00131
SMTS00660,SMSY00131
SMTS00661,SMSY00131
SMTS00662,SMSY00131
SMTS00663,SMSY00131
SMTS00666,SMSY00131
SMTS00673,SMSY00131
SMTS00674,SMSY00131
SMTS00680,SMSY00131
SMTS00682,SMSY00131
SMTS00746,SMSY00131
SMTS00970,SMSY00131
SMTS00971,SMSY00131
SMTS00972,SMSY00131
SMTS01140,SMSY00131
SMTS01142,SMSY00131
SMTS01153,SMSY00131
SMTS01154,SMSY00131
SMTS01155,SMSY00131
SMTS01235,SMSY00131
SMTS01237,SMSY00131
SMTS01250,SMSY00131
SMTS01251,SMSY00131
SMTS01333,SMSY00131
SMTS01334,SMSY00131
SMTS01335,SMSY00131
SMTS01345,SMSY00131
SMTS01504,SMSY00131
SMTS01522,SMSY00131
SMTS01531,SMSY00131
SMTS01533,SMSY00131
SMTS01540,SMSY00131
SMTS01552,SMSY00131
SMTS01562,SMSY00131
SMTS01567,SMSY00131
SMTS01616,SMSY00131
SMTS01621,SMSY00131
SMTS01702,SMSY00131
SMTS01703,SMSY00131
SMTS01766,SMSY00131
SMTS01822,SMSY00131
SMTS01880,SMSY00131
SMTS01882,SMSY00131
SMTS01883,SMSY00131
SMTS01898,SMSY00131
SMTS02104,SMSY00131
SMTS02117,SMSY00131
SMTS02118,SMSY00131
SMTS02125,SMSY00131
SMTS02147,SMSY00131
SMTS02149,SMSY00131
SMTS02229,SMSY00131
SMTS02231,SMSY00131
SMTS00003,SMSY00132
SMTS00004,SMSY00132
SMTS00341,SMSY00132
SMTS00385,SMSY00132
SMTS00386,SMSY00132
SMTS00472,SMSY00132
SMTS00473,SMSY00132
SMTS00474,SMSY00132
SMTS00476,SMSY00132
SMTS00477,SMSY00132
SMTS00480,SMSY00132
SMTS00481,SMSY00132
SMTS00483,SMSY00132
SMTS00493,SMSY00132
SMTS01110,SMSY00132
SMTS01116,SMSY00132
SMTS01618,SMSY00132
SMTS01621,SMSY00132
SMTS01838,SMSY00132
SMTS02085,SMSY00132
SMTS00001,SMSY00133
SMTS00015,SMSY00133
SMTS00062,SMSY00133
SMTS00068,SMSY00133
SMTS00069,SMSY00133
SMTS00156,SMSY00133
SMTS00157,SMSY00133
SMTS00163,SMSY00133
SMTS00250,SMSY00133
SMTS00251,SMSY00133
SMTS00283,SMSY00133
SMTS00285,SMSY00133
SMTS00431,SMSY00133
SMTS00432,SMSY00133
SMTS00433,SMSY00133
SMTS00434,SMSY00133
SMTS00753,SMSY00133
SMTS00759,SMSY00133
SMTS00984,SMSY00133
SMTS00988,SMSY00133
SMTS01112,SMSY00133
SMTS01157,SMSY00133
SMTS01178,SMSY00133
SMTS01180,SMSY00133
SMTS01187,SMSY00133
SMTS01208,SMSY00133
SMTS01223,SMSY00133
SMTS01560,SMSY00133
SMTS01805,SMSY00133
SMTS01947,SMSY00133
SMTS02211,SMSY00133
SMTS02213,SMSY00133
SMTS00023,SMSY00134
SMTS00052,SMSY00134
SMTS00060,SMSY00134
SMTS00061,SMSY00134
SMTS00062,SMSY00134
SMTS00065,SMSY00134
SMTS00107,SMSY00134
SMTS00108,SMSY00134
SMTS00248,SMSY00134
SMTS00249,SMSY00134
SMTS00280,SMSY00134
SMTS00437,SMSY00134
SMTS00470,SMSY00134
SMTS00755,SMSY00134
SMTS00826,SMSY00134
SMTS00848,SMSY00134
SMTS00849,SMSY00134
SMTS00850,SMSY00134
SMTS00852,SMSY00134
SMTS00853,SMSY00134
SMTS00854,SMSY00134
SMTS00855,SMSY00134
SMTS00856,SMSY00134
SMTS00857,SMSY00134
SMTS00858,SMSY00134
SMTS00860,SMSY00134
SMTS00861,SMSY00134
SMTS00862,SMSY00134
SMTS00880,SMSY00134
SMTS00896,SMSY00134
SMTS00933,SMSY00134
SMTS00970,SMSY00134
SMTS00971,SMSY00134
SMTS00972,SMSY00134
SMTS00989,SMSY00134
SMTS00990,SMSY00134
SMTS00991,SMSY00134
SMTS00992,SMSY00134
SMTS00995,SMSY00134
SMTS00996,SMSY00134
SMTS01116,SMSY00134
SMTS01141,SMSY00134
SMTS01298,SMSY00134
